id,x,y,class
74,376.9344008194232,880.3534397193657,2
75,403.36942934967345,875.0070294548207,2
76,393.56767719800763,850.0571148869441,2
77,439.01216444664004,840.2553627352783,2
78,360.59814723331357,842.9285678675508,2
79,328.22266285356886,841.4434539051772,2
80,293.17397334155174,830.7506333760872,2
81,303.86679387064174,812.3352202426544,2
82,311.29236368250974,776.9895079381625,2
83,371.885013347353,763.3264594843254,2
84,35.12170208926706,945.2809147969468,1
85,69.91194453650606,934.9048775758405,1
86,102.2607664611318,939.787718621067,1
87,105.31254211439837,962.981213585893,1
88,152.920242305357,969.6951200230794,1
89,196.86581171239573,941.6187840130269,1
90,131.55781273249093,900.1146351286014,1
91,250.5770632098875,1020.3545958673046,1
92,295.13298774757953,1009.9785586461983,1
93,290.25014670235305,977.0193815909192,1
94,287.8087261797398,922.6977749627741,1
95,304.8986698380326,912.9320928723212,1
96,339.0785571546183,869.5968785959357,1
97,430.6318267526156,869.5968785959357,1
98,417.814369008896,976.409026460266,1
99,369.59631368728407,1009.368203515545,1
100,68.69123427519942,826.2616643195503,1
101,89.44330871741217,787.8092910883914,1
102,273.53861225802183,856.9805412674343,1
103,190.42079840616856,871.028622481832,1
104,161.15396254283993,856.9805412674343,1
105,203.8835429032997,845.2738069221028,1
106,361.33911984800767,783.2281148918462,1
107,337.3403144400782,768.0093602429152,1
108,333.24295741921225,734.059830641454,1
109,292.8547239278187,736.986514227787,1
110,309.82948872854934,695.4276073018603,1
111,291.098713776019,693.6715971500606,1
112,285.2453466033533,658.5513941140663,1
113,299.8787645350176,614.6511403190733,1
114,339.09632459187793,629.8698949680042,1
115,361.33911984800767,664.404761286732,1
116,367.77782373793997,631.6259051198039,1
117,554.135364570294,1009.5088395022955,1
118,520.9810266747768,970.4942249894185,1
119,513.2938956110264,945.6240950772851,1
120,541.7814989649247,925.7279911475783,1
121,509.67642216926157,896.7882036134595,1
122,550.3729983891163,866.0396793584582,1
123,549.4686300286751,900.4056770552244,1
124,556.7035769122048,805.8991833891174,1
125,397.98692965477153,1003.9558543257435,2
126,357.74254106502895,730.8366094724965,2
127,340.10735803642524,699.1837168570539,2
128,312.5241230429682,675.2179553053618,2
129,322.92435918804216,662.5567982591847,2
130,300.3151501770118,633.1648265448453,2
131,29.456829674759323,724.506030949408,2
132,10.465094105493801,696.922795955951,2
133,17.247856808802915,659.3915089976405,2
134,7.2998048439495475,642.660694329478,2
135,5.0388839428465095,607.8425124524912,2
136,43.926723441818766,620.5036694986683,2
137,53.874775406672136,668.8873767822732,2
138,61.561906470422464,712.7492422636722,2
139,72.01585554306617,568.6502598159709,2
140,47.16835017352148,513.8937202053077,2
141,69.25502161311677,516.1944151469321,2
142,108.36683562073341,539.661503551502,2
143,99.16405585423537,553.925812189574,2
144,197.17366036743945,577.8530395824689,2
145,186.1303246476418,558.0670630844982,2
146,205.91630114561258,547.0237273647006,2
147,210.05755204053668,521.255944018506,2
148,165.88420916134612,537.3608086098776,2
149,150.69962254662437,549.78456129465,2
150,138.73600885017692,520.3356660418563,2
151,157.6017073714979,508.3720523454088,2
152,161.2828192780971,488.1259368591131,2
153,175.08698892784415,476.16232316266564,2
154,192.11213149586553,487.6657978707882,2
155,282.75951219587114,573.7117886875449,2
156,282.75951219587114,553.4656732012492,2
157,252.39033896642763,599.9397110220642,2
158,350.3999434796317,609.1424907885622,2
159,305.30632262379135,587.5159583372919,2
160,326.0125770984119,588.4362363139417,2
161,397.7942592770966,599.0194330454144,2
162,406.5369000552697,544.723032423076,2
163,329.69368900501115,539.661503551502,2
164,337.51605180653445,511.1328862753582,2
165,380.7691167090752,499.16927257891075,2
166,398.2543982654215,497.32871662561115,2
167,420.34106970501676,495.02802168398665,2
168,420.34106970501676,515.2741371702823,2
169,441.96760215628717,502.39024549718505,2
170,459.4528837126334,517.1146931235819,2
171,406.0767610669448,455.4560686880451,2
172,303.46576667049175,452.6952347580957,2
173,138.73600885017692,478.00287911596524,2
174,152.08003951159907,445.33301094489724,2
175,132.7542020019532,454.9959296997202,2
176,99.16405585423537,436.13023117839924,2
177,73.39627250804088,466.03926541951785,2
178,73.39627250804088,483.5245469758641,2
179,77.9976623912899,438.43092612002374,2
180,41.186543325297755,431.0687023068253,2
181,63.73335375321794,397.9386951474324,2
182,117.10947639890654,390.11633234590903,2
183,126.31225616540458,365.7289659646892,2
184,88.58085912276263,377.6925796611367,2
185,38.42570939534835,355.1457692332165,2
186,39.806126360323056,338.1206266651952,2
187,159.4422633247975,346.4031284550434,2
188,585.9911019913995,993.3585179552001,2
189,602.0959665827711,966.210317644031,2
190,614.9798582558683,970.351568538955,2
191,637.9868076721134,965.750178655706,2
192,638.9070856487632,933.5404494729629,2
193,621.8819430807418,926.6383646480894,2
194,596.5742987228723,922.0369747648404,2
195,622.3420820690668,900.41044231357,2
196,645.8091704736368,906.8523881501186,2
197,657.7727841700842,873.7223809907257,2
198,635.225973742164,851.1755705628055,2
199,619.5812481391173,855.7769604460545,2
200,597.0344377111971,878.7839098622997,2
201,580.0092951431758,858.077655387679,2
202,584.1505460381,832.3098720414846,2
203,561.1435966218548,834.610566983109,2
204,522.491921602563,834.1504279947842,2
205,516.0499757660144,787.676390173969,2
206,516.0499757660144,766.0498577226987,2
207,626.4833329639908,815.7448684617881,2
208,662.8343130416581,785.3756952323446,2
209,648.5700044035862,776.6330544541714,2
210,625.563054987341,773.4120815358971,2
211,636.1462517188138,754.0862440262513,2
212,661.9140350650083,755.0065220029011,2
213,677.5587606680549,746.2638812247279,2
214,698.7251541310004,740.2820743765042,2
215,709.7684863402162,804.7015327419905,2
216,655.0119467295528,726.0177657384322,2
217,686.3013979356462,717.735263948584,2
218,631.5448583249829,714.5142910303097,2
219,640.7476380914809,702.0905383455373,2
220,643.5084720214303,683.6849788125413,2
221,605.7770749787884,686.4458127424907,2
222,613.5994377803117,651.935388618123,2
223,592.4330443173662,657.4570564780219,2
224,568.9659559127963,660.6780293962962,2
225,590.1323493757418,634.9102460501017,2
226,639.827363625413,609.1424907885622,2
227,664.6748689949577,638.1312470530311,2
228,593.353325804598,546.1034493880508,2
229,608.9980514076447,509.7524693103835,2
230,591.9729088396232,497.32871662561115,2
231,563.9044305518042,540.121642539827,2
232,541.3576201238841,547.4838663530254,2
233,543.6583150655085,527.2377508667297,2
234,535.3758132756603,508.3720523454088,2
235,516.0499757660144,514.3538591936325,2
236,546.8792879837829,489.0462148357629,2
237,494.883582303069,451.7749567814459,2
238,543.6583150655085,411.74286479717944,2
239,562.5240135868295,396.0981391941328,2
240,9.89708860862256,533.6796967032784,0
241,25.081675223344316,549.78456129465,0
242,40.26626183806607,564.0488699327219,0
243,8.976810631972755,445.79314993322214,0
244,2.534864795424132,396.0981391941328,0
245,3.915281760398837,362.9681320347398,0
246,284.139925650264,512.053164252008,0
247,289.6615935101628,477.08260113931544,0
248,247.78894557259676,485.8252419174886,0
249,222.48130121472715,464.19870946621825,0
250,193.95268393858325,427.3875904002261,0
251,227.08269109797618,373.5513287662126,0
252,265.27422712894304,369.4100778712885,0
253,185.2100432701158,371.2506338245881,0
254,193.49254505996402,350.54437934996747,0
255,224.78199626605735,333.0590977936212,0
256,250.54977961225185,307.2913144474267,0
257,228.92324716098148,292.56686682102986,0
258,273.55672902849693,286.58505997280616,0
259,263.893810273674,261.73755460326146,0
260,239.0463049041293,252.53477483676343,0
261,198.55407393153794,261.27741561493656,0
262,285.5203427249444,236.89004923371678,0
263,182.4492093401664,241.95157810529068,0
264,216.95963335482833,192.71671688627185,0
265,190.27157203198402,215.26352731419203,0
266,181.9890702421358,188.11532700302283,0
267,181.9890702421358,162.80768264515325,0
268,170.94573452233817,126.456702567486,0
269,173.24642946396267,86.42461058321955,0
270,157.14156487259112,69.39946801519818,0
271,291.0420104751375,204.22019159439438,0
272,256.5315863507699,198.23838474617068,0
273,243.18755568934773,177.5321302715501,0
274,291.5021494634624,160.04684871520382,0
275,278.6182577903652,135.19934334565914,0
276,313.1286819147328,120.01475673093738,0
277,294.3095297677923,79.05869472118461,0
278,312.2079269355174,60.73414523994223,0
279,305.38948991924116,17.69276157469851,0
280,280.6726557352398,7.465106050284157,0
281,162.62846489095753,25.36350321800927,0
282,432.382879347386,46.24496658035523,0
283,451.9858857691802,64.56951606159761,0
284,457.9520181584219,36.01731105594089,0
285,487.7826801046304,36.01731105594089,0
286,529.5456068293223,33.4603971748373,0
287,500.4693503433623,1021.8559141195035,0
288,476.5201390902567,994.7134746993171,0
289,485.5010933101713,974.1570683737348,0
290,447.58150882608743,961.3841557054118,0
291,473.92564120450356,933.6429860038978,0
292,461.9510355779508,914.0844634805283,0
293,478.3163299342396,884.5471029350313,0
294,465.8305168264884,853.9967253440774,0
295,475.6597572832783,841.5109334124794,0
296,485.2233425925873,825.8372797111118,0
297,470.6123094811429,805.1161782076089,0
298,473.5345161034318,775.8941119847201,0
299,451.46345893982044,761.6438048275141,0
300,434.4470656202384,726.3347886893813,0
301,401.8828311029053,727.9766477220718,0
302,406.26121123402663,700.6117719025633,0
303,386.28485188578543,677.8989249723712,0
304,412.2814839143185,660.1117556896907,0
305,436.08892587729093,642.8718839234003,0
306,423.22743424212194,616.6016031366721,0
307,437.73081842646144,583.4900699906774,0
308,466.7375867951405,565.4292519498018,0
309,447.58217372148454,554.2096528638033,0
310,490.81867751630796,591.69953273653,0
311,505.86935921703764,629.4630613674517,0
312,517.6362558194263,649.713069473888,0
313,524.4774747743035,666.1319949655932,0
314,533.7815325529364,687.4765981048098,0
315,546.6430241881053,710.1894450350019,0
316,561.1464083724449,731.8076969324136,0
317,563.0619496798105,765.192845432214,0
318,592.8896643230747,790.6422133487463,0
319,492.46057006547846,737.5543542588998,1
320,452.50785136899606,686.3820364764189,1
321,454.9706901927518,668.8685159519334,1
322,436.95296109245305,817.0006356699001,1
323,390.6474572605434,818.6743285794872,1
324,411.5686186303821,790.5004979347711,1
325,324.53658733185307,800.8216042105582,1
326,269.3047213154789,815.326942760313,1
327,530.1218663928014,894.8273559657001,1
328,533.1903033937111,950.6171196186034,1
329,527.6113270284208,993.8541864496034,1
330,29.68769493910192,755.6318956517066,1
331,64.83524604043095,608.6258343749372,1
332,19.366588663314825,575.4309250014599,1
333,111.69864750886966,570.4098462726985,1
334,159.6778442503664,589.0994170964211,1
335,233.8782299087277,563.4361258160857,1
336,357.452555335803,544.4676061740985,1
337,435.83717433223734,528.8464723512857,1
338,121.46185614812771,497.0463070691308,1
339,495.2532726225793,529.1254211695501,1
340,11.556021751908373,770.6951318379905,0
341,335.4155989589326,572.6414368188147,1
342,96.35646250432127,507.3674133449179,1
343,40.566698851418046,454.92503551118887,1
344,29.129797302572886,405.5510946783695,1
345,352.43147767114704,483.93571261069854,1
346,380.88425713412767,468.59352760615013,1
347,377.257922496689,448.23026387284045,1
348,373.35263904098576,428.1459489577953,1
349,269.30472982832123,449.34605914589855,1
350,125.08819078556643,435.9565328948865,1
351,86.31430504679868,394.3931589734736,1
352,67.6247342230761,365.3824818739639,1
353,68.46158067786966,320.1927733151123,1
354,48.65621458108901,309.3137694027962,1
355,188.4095725316116,324.37700558908006,1
356,281.29952901369546,312.1032575854413,1
357,174.46213161838577,291.73999385213165,1
358,158.00415134077932,299.2716119452736,1
359,98.03015541390836,308.75587176626715,1
360,111.97759632713417,333.8612654100736,1
361,79.3405835260805,258.82403329691874,1
362,38.61405605946114,269.98198602749943,1
363,27.17715451061598,286.9978639416349,1
364,48.935162335248236,236.50812783575748,1
365,78.22478825302242,215.02906882938973,1
366,97.75120553153855,216.98171055724134,1
367,111.41969762649984,231.20810028873166,1
368,95.79856380368693,193.27106100475748,1
369,19.645536417474045,193.8289586412865,1
370,43.63513478822243,165.6551279965704,1
371,325.09449241711917,188.80787991252524,1
372,384.23164188919657,188.80787991252524,1
373,382.5579489796095,225.07122628691232,1
374,370.00525215770625,246.82923411154457,1
375,413.24231898870624,315.171694586351,1
376,409.337035533003,353.38768268858973,1
377,77.38794233028152,146.9655593010584,1
378,94.403820244417,104.28639010658743,1
379,93.00907615309443,25.901772174258415,1
380,59.25626914308798,30.922850903019704,1
381,41.403544774158945,47.93872881715519,1
382,28.014001497462175,54.91244927376809,1
383,26.34030858787508,25.343874537729384,1
384,19.924485767791207,2.749020258303579,1
385,74.87740296590088,4.701661986155192,1
386,216.30445382601053,43.475547724922926,1
387,192.8727530917912,55.749295728561634,1
388,217.69919791733312,127.7180908408068,1
389,264.8415482040363,32.596543812606804,1
390,216.30445382601053,7.770098987064869,1
391,250.3362096542815,10.280638351445514,1
392,414.35810681302723,4.422713167890676,1
393,383.952685622195,45.14924063451002,1
394,426.91080363493046,80.57574055410358,1
395,414.9160044495563,102.61269719700034,1
396,369.44734707244015,114.88644520063905,1
397,400.68961471806597,143.06027584535516,1
398,418.542339086995,166.21302776131,1
399,442.53193745774337,160.6340513960197,1
400,444.484579185595,187.69208676767775,1
401,490.51113419924013,116.00224047369711,1
402,468.7531263746079,141.6655317540326,1
403,371.12103998202724,3.8648155313616437,1
404,346.85249279301433,35.66498081351648,1
405,531.2376616658595,2.1911226217745474,1
406,595.1169410484337,43.475547724922926,1
407,632.4960826958788,61.607220912116475,1
408,651.7435511561305,117.11803574675518,1
409,588.7011182283499,106.51798065270357,1
410,592.606401684053,127.43914202254227,1
411,573.6378820420659,127.43914202254227,1
412,571.6852403142143,105.96008301617454,1
413,558.016748219253,138.3181459348584,1
414,576.1484214064466,149.19714984717453,1
415,561.9220316749563,167.88672067089712,1
416,586.4695276822337,164.2603860334584,1
417,545.4640513973499,197.7342442252003,1
418,571.1273426776853,232.60284438005425,1
419,546.3008978521434,228.139663287822,1
420,507.24806329511114,239.57656483666716,1
421,468.19522873807887,254.91874984121554,1
422,446.4372209134466,231.48704910699618,1
423,436.1161146376595,251.57136402204134,1
424,463.7320476458466,290.9031473973381,1
425,437.23190991071755,295.0873796713059,1
426,530.6797640293305,285.88206866857684,1
427,557.7377994009885,278.0715017571704,1
428,584.516885954382,273.88726948320266,1
429,595.3958898666982,285.88206866857684,1
430,627.196055148853,284.76627339551874,1
431,655.6488346118336,284.76627339551874,1
432,620.7802323287692,222.56068692253166,1
433,600.1380197771949,212.5185294650091,1
434,616.8749488730659,201.08162791616394,1
435,674.3384054355563,221.1659428312091,1
436,689.6805904401047,273.88726948320266,1
437,738.4966336363949,237.34497429055102,1
438,812.4180704764917,218.09750742645735,1
439,743.7966611834207,188.80788150868315,1
440,746.8650981843305,169.28146423016705,1
441,742.6808659103627,144.73396822288962,1
442,745.1914052747434,127.99703912701865,1
443,722.317602177053,121.58121630693479,1
444,714.5070352656466,102.33374784668318,1
445,734.8702989989563,97.59161793618641,1
446,726.2228856327563,83.36522820469608,1
447,752.1651257313563,90.33894866130899,1
448,772.8073382829305,102.33374784668318,1
449,773.3652359194595,133.8549643105735,1
450,761.6493855523498,144.73396822288962,1
451,797.3548342902078,154.49717686214768,1
452,797.9127319267369,174.30254295892834,1
453,792.3337555614465,138.59709422107028,1
454,816.0444051139305,140.5497359489219,1
455,844.2182357586465,134.41286194710253,1
456,796.5179878354143,123.25490921652188,1
457,785.0810862865692,76.39150774808319,1
458,762.7651808254078,74.43886602023157,1
459,785.3600351048336,56.86509046956706,1
460,769.1810036454917,53.796653468657375,1
461,751.0493304582982,57.98088574262512,1
462,734.8702989989563,62.72301565312189,1
463,728.7334249971369,40.68605901022512,1
464,711.1596494464724,38.45446846410899,1
465,693.3069250775434,33.4333897353477,1
466,675.7331495268788,31.48074800749609,1
467,671.5489172529111,49.891370012954155,1
468,664.5751967962982,10.280640479656103,1
469,684.9384605296078,7.212203478746425,1
470,715.9017793569692,13.906975117094811,1
471,605.4380473242207,3.3069200230432,1
472,676.2624444594419,187.88470031331482,1
473,730.0723619056942,160.30146531985778,1
474,773.0298590266519,26.90713215477852,1
475,832.308628047529,75.78085876231854,1
476,874.5662000246277,60.12990617820792,1
477,942.3869945557738,59.08650933926721,1
478,980.4709791771096,79.95444611808138,1
479,932.4747245858371,89.8667160880181,1
480,949.6907724283587,104.99597025265837,1
481,987.7747570496946,8.481762650642871,1
482,1019.5983606373861,37.175175721512346,1
483,1018.0332653789751,372.62726740143614,1
484,962.2115344956472,463.9244908087481,1
485,971.0804076266433,524.9632058867795,1
486,1010.2077890869198,569.8292699612299,1
487,897.5209304813234,456.6207129361631,1
488,897.5209304813234,438.8829666741711,1
489,886.0435335588164,509.73676005060383,1
490,863.605942858623,534.5362024034491,1
491,841.7588150715926,432.97658133941604,1
492,473.1318664113254,314.3265083736755,1
493,481.3568449565719,341.5988056552821,1
494,454.0845476749653,329.04489103359015,1
495,448.8898243832307,367.57242211395504,1
496,447.15824995265245,347.6593161623058,1
497,493.9107595782638,357.61586913813045,1
498,493.9107595782638,386.6197408503152,1
499,482.6555257795055,410.42888927076547,1
500,480.05816413363823,431.2077824377038,1
501,426.8122503933586,424.281484715391,1
502,451.9200796367425,463.2419094034005,1
503,521.1830568598704,462.37612218811137,1
504,575.7276514230836,464.97348383397866,1
505,607.7617783887803,474.9300368098033,1
506,632.003820416875,535.9680354876847,1
507,600.8354806664674,391.3815705344053,1
508,536.3343331274297,377.9618686974242,1
509,502.56863173115477,306.1015298284291,1
510,531.1396098356951,354.58561388461857,1
511,604.7315231352684,355.01850749226315,1
512,666.2024154207944,309.56467868958543,1
513,517.719907998714,332.50803989474656,1
514,391.3149745665056,328.1791038183011,1
515,671.397138712529,616.0533396910619,1
516,637.6314373162542,638.1309136809339,1
517,619.0170121875385,588.7810424094553,1
518,554.0829710408561,592.2441912706116,1
519,557.113226294368,567.5692556348723,1
520,583.5197363606856,572.7639789266069,1
521,525.5119929363159,572.7639789266069,1
522,557.5461199020125,513.0246610716591,1
523,599.1039062358893,722.9780872009945,1
524,693.474712702401,693.9742154888097,1
525,748.4522008732588,712.1557470098808,1
526,738.0627542897896,724.7096616315728,1
527,754.079817772638,740.2938315067765,1
528,724.6430524528085,736.3977890379756,1
529,699.5352232094247,770.5963840418949,1
530,680.4879044730645,823.8422977821746,1
531,706.028627324093,838.5606804420892,1
532,645.423522253856,823.8422977821746,1
533,696.0720743482683,870.1619138001413,1
534,773.9929237242872,888.3434453212124,1
535,656.6787560526143,996.1339536247051,1
536,721.6127971992968,1000.8957833087952,1
537,704.2970528935148,1016.9128467916435,1
538,708.6259889699603,961.0695714054966,1
539,844.9874753779933,1007.8220810311079,1
540,858.8400708226188,1019.0773148298663,1
541,862.3032196837753,993.1036983711933,1
542,846.2861562009269,983.1471453953686,1
543,976.1542384942917,1005.6576129928852,1
544,956.674026150287,951.5459120373166,1
545,977.0200257095809,951.9788056449611,1
546,898.6662827259174,880.5513603836105,1
547,917.280707854633,857.6079991784494,1
548,913.8175589934766,880.9842539912551,1
549,897.8004955106283,856.7422119631602,1
550,897.8004955106283,834.2317443656437,1
551,836.7624968327468,861.5040416472503,1
552,773.5600301166427,806.9594470840372,1
553,815.1178164505194,783.1502986635869,1
554,820.312539742254,738.1293634685537,1
555,920.3109631081448,790.0765963858996,1
556,857.5413899996852,761.5056182813594,1
557,798.234965752382,803.0634046152361,1
558,1018.144918435813,1007.3891874234635,1
559,1013.383088751723,958.4722097596293,1
560,1008.6212590676329,861.5040416472503,1
561,1008.1883654599884,836.829106011511,1
562,1011.6515143211448,816.9160000598617,1
563,1015.1146631823011,774.0595329030514,1
564,1004.7252165988319,729.9043849233074,1
565,944.1201115285951,745.0556611908665,1
566,965.7647919108225,813.4528511987054,1
567,1008.1883654599884,709.5583853640135,1
568,1015.5475567899457,689.6452794123643,1
569,994.3357700153628,696.1386835270325,1
570,999.5304933070973,652.8493227625776,1
571,1009.0541526752775,665.836130991914,1
572,957.1069197579316,652.416429154933,1
573,890.441304180671,706.0952365028571,1
574,901.2636443717847,654.5808971931557,1
575,941.9556434903724,620.8151957968809,1
576,940.2240690597941,601.3349834528761,1
577,897.3676019029838,164.11242652101689,1
578,754.945578566198,1021.241782868089,0
579,789.5770671777619,1017.7786340069326,0
580,764.9021315420226,1005.2247193852406,0
581,762.7376635037999,980.1168901418569,0
582,786.5468119242502,961.9353586207858,0
583,774.8586845178473,935.9617421621128,0
584,661.4405593149754,943.3209334920701,0
585,681.3536652666247,919.9446786792645,0
586,746.2877064133071,919.9446786792645,0
587,728.9719621075251,906.0920832346388,0
588,703.8641328641412,893.1052750053024,0
589,711.2233241940986,934.6630613391792,0
590,783.0836630630937,718.2162310951755,0
591,795.2046840771411,694.4070826747253,0
592,763.603450719089,691.3768274212134,0
593,800.3994073688757,671.4637214695642,0
594,821.1783005358141,636.8322328580002,0
595,777.8889397713591,633.3690839968439,0
596,745.4219191980179,654.1479771637822,0
597,728.106174892236,667.1347853931187,0
598,719.8811963469896,634.6677648197775,0
599,702.9983456488521,601.7678506387917,0
600,676.5918355825346,577.9587022183415,0
601,740.2271959062833,602.6336378540808,0
602,762.3047698961553,599.1704889929244,0
603,800.8323009765203,609.9928291840382,0
604,823.3427685740369,597.8718081699908,0
605,788.2783863548283,577.9587022183415,0
606,767.9323867955345,567.1363620272278,0
607,822.9098749663923,557.1798090514031,0
608,809.0572795217668,538.9982775303321,0
609,796.5033649000748,521.2496396169056,0
610,835.8966831957288,513.4575546793037,0
611,819.4467261052359,493.5444487276544,0
612,739.7943022986389,553.7166601902468,0
613,674.4273675443119,532.5048734156638,0
614,643.6919214015488,501.7694272729008,0
615,628.9735387416342,474.49712999129423,0
616,651.4840063391507,454.584024039645,0
617,676.5918355825346,471.89976834542693,0
618,624.2117090575441,437.70117334150757,0
619,643.2590277939044,409.9959824522564,0
620,672.6957931137337,414.75781213634644,0
621,694.3404734959612,435.1038116956403,0
622,719.8811963469896,484.02078935947435,0
623,753.2140041356198,496.57470398116624,0
624,749.7508552744634,472.76555556071605,0
625,809.4901731294112,454.15113043200046,0
626,770.9626420490464,444.62747106382034,0
627,746.2877064133071,436.4024925185739,0
628,723.3443452081459,434.6709180879957,0
629,768.3652804031791,408.2644080216782,0
630,728.106174892236,405.2341527681664,0
631,777.4560461637146,382.7236851706498,0
632,744.5561319827289,381.42500434771614,0
633,688.712856596582,383.1565787782943,0
634,659.2760912767526,378.3947490942043,0
635,698.6694095724066,355.8842814966877,0
636,727.2403876769469,355.8842814966877,0
637,760.1403018579326,350.68955820495313,0
638,749.3179616668189,319.9541120621901,0
639,801.6980881918093,352.42113263553136,0
640,1019.4435728370177,527.7430569424383,0
641,1016.8462111911504,489.64841946971796,0
642,994.3357435936338,470.6011007333578,0
643,1013.383062329994,447.65773952819666,0
644,975.7213184649182,438.1340801600166,0
645,994.7686372012784,421.6841230695237,0
646,964.8989782738045,411.2946764860545,0
647,940.2240426380652,419.519655031301,0
648,941.9556170686434,390.51578331911617,0
649,937.1937873845533,369.3039965445333,0
650,967.9292335273163,366.706634898666,0
651,988.7081266942547,381.85791116622516,0
652,998.2317860624347,347.22642255466127,0
653,999.5304668853684,328.1791038183011,0
654,1017.279104798795,328.1791038183011,0
655,976.1542120725627,330.3435718565238,0
656,918.1464686481931,346.36063533937215,0
657,949.7477020062453,318.22255084247644,0
658,953.2108508674016,292.681827991448,0
659,1000.3962541006575,285.3226366614907,0
660,1019.0106792293731,260.21480741810683,0
661,951.4792764368234,267.5739987480642,0
662,931.5661704851742,287.0542110920689,0
663,920.7438302940604,304.36995539785084,0
664,896.0688946583211,310.8633595125191,0
665,878.3202567448946,310.8633595125191,0
666,887.4110225054301,276.6647645085997,0
667,918.1464686481931,250.69114804992674,0
668,925.072766370506,224.7175315912538,0
669,948.016127575667,208.2675745007609,0
670,975.7213184649182,218.6570210842301,0
671,977.0199992878519,176.23344753506427,0
672,1021.6080408752404,158.48480962163774,0
673,1021.1751472675959,200.47548956315902,0
674,1021.6080408752404,349.390890592884,0
675,1017.279104798795,3.076004477244544,0
676,857.9742571856008,26.452259290050208,0
677,828.5374918657715,50.694301318144966,0
678,828.1045982581269,10.868089414846432,0
679,923.3411919399277,1011.2852298922644,2
680,900.8307243424111,1005.2247193852406,2
681,878.3202567448946,994.8352728017715,2
682,915.5491070023259,991.3721239406151,2
683,903.4280859882784,967.9958691278094,2
684,886.545235290141,970.1603371660321,2
685,873.9913206684491,958.4722097596293,2
686,968.3621271349608,979.2511029265677,2
687,993.0370627707001,969.2945499507431,2
688,1002.1278285312357,999.5971024858616,2
689,955.8082125132689,1009.1207618540416,2
690,947.5832339680225,970.1603371660321,2
691,937.1937873845533,939.8577846309138,2
692,921.6096175093495,939.8577846309138,2
693,899.9649371271221,934.2301677315346,2
694,915.5491070023259,916.9144234257526,2
695,890.0083841512974,915.615742602819,2
696,870.5281718072927,919.5117850716199,2
697,858.8400444008898,907.8236576652171,2
698,802.5638754070985,923.8407211480654,2
699,812.5204283829231,886.6118708906341,2
700,838.4940448415961,898.7328919046815,2
701,790.8757480006956,873.1921690536532,2
